PRIMARY_KEY,REP_DATE,REP_TIME,SEX,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
201541329,01/04/2015,2354,M,BLACK,3900 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129913,10079075,BAKER,9
201541329,01/04/2015,2354,F,BLACK,3900 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INVENTORY OF TOWED VEHICLE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129913,10079075,BAKER,9
201541354,01/05/2015,34,M,WHITE,5100 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124394,10086446,IDA,4
201541357,01/04/2015,2202,M,BLACK,1800 SIMOND AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125807,10081893,BAKER,9
201541368,01/05/2015,18,M,HISPANIC OR LATINO,1601 E ANDERSON LN SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133691,10093379,IDA,1
201541368,01/05/2015,18,F,HISPANIC OR LATINO,1601 E ANDERSON LN SVRD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133691,10093379,IDA,1
201541370,01/04/2015,2239,M,HISPANIC OR LATINO,800 BLOCK E 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3117265,10070264,GEORGE,1
201541396,01/04/2015,2224,M,HISPANIC OR LATINO,2000 BLOCK N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118845,10075464,CHARLIE,1
201541419,01/04/2015,2315,M,HISPANIC OR LATINO,10400 RESEARCH BLVD SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111972,10117365,ADAM PD,10
201541430,01/04/2015,2253,M,WHITE,2500 DURWOOD ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109407,10060212,DAVID,3
201541432,01/04/2015,2253,M,BLACK,300 S CONGRESS AVE,NO = 2,,,,,3113142,10067263,DAVID,9
201541456,01/04/2015,2312,M,HISPANIC OR LATINO,11000 DESSAU RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3136961,10108024,EDWARD,1
201541516,01/05/2015,11,M,WHITE,5900 BLOCK GROVER AVE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118076,10093468,IDA,7
201541517,01/04/2015,2355,M,HISPANIC OR LATINO,7900 N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113070,10104898,BAKER,7
201550007,01/05/2015,129,M,WHITE,300 E MARTIN LUTHER KING JR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116399,10075178,BAKER,9
201550024,01/05/2015,23,M,HISPANIC OR LATINO,W CRESTLAND DR / N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122149,10097960,IDA,7
201550063,01/05/2015,57,M,BLACK,1100 BLOCK W 6TH ST,NO = 2,,,,,3110419,10072168,BAKER,9
201550064,01/05/2015,124,M,BLACK,9439 NORTH CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129806,10104882,EDWARD,4
201550074,01/05/2015,107,M,WHITE,12900 N US 183 HWY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103369,10131495,ADAM PD,6
201550087,01/05/2015,120,M,WHITE,100 S 1ST ST,NO = 2,,,,,3112578,10068464,DAVID,9
201550097,01/05/2015,127,F,WHITE,7300 BLOCK S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3102835,10040921,FRANK,2
201550129,01/05/2015,203,M,WHITE,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111739,10071612,BAKER,9
201550130,01/05/2015,345,M,HISPANIC OR LATINO,9515 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128694,10106147,EDWARD,4
201550136,01/05/2015,214,F,WHITE,6800 BLOCK ED BLUESTEIN BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139230,10088114,CHARLIE,1
201550165,01/05/2015,630,M,HISPANIC OR LATINO,7800 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127391,10096938,EDWARD,4
201550202,01/05/2015,329,F,HISPANIC OR LATINO,200 W OLTORF ST,NO = 2,,,,,3110447,10060547,DAVID,9
201550222,01/05/2015,349,M,HISPANIC OR LATINO,E 38TH HALF ST / N IH 35 SVRD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121476,10080631,CHARLIE,9
201550266,01/05/2015,714,M,BLACK,5300 MIDDLE FISKVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122545,10088057,IDA,4
201550364,01/05/2015,1148,M,HISPANIC OR LATINO,1600 BLOCK E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118213,10062790,HENR,9
201550421,01/05/2015,803,F,HISPANIC OR LATINO,3600 PRESIDENTIAL BLVD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3138768,10047351,GEORGE,2
201550504,01/05/2015,912,F,WHITE,3800 PRESIDENTIAL BLVD,NO = 2,,,,,3140101,10048662,APT,2
201550715,01/05/2015,1222,F,HISPANIC OR LATINO,1300 EXPOSITION BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3104587,10078190,BAKER,10
201550745,01/05/2015,1202,M,BLACK,8700 BLOCK RESEARCH BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3121593,10104953,IDA,7
201550745,01/05/2015,1202,M,BLACK,8700 BLOCK RESEARCH BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3121593,10104953,IDA,7
201550958,01/05/2015,1422,M,HISPANIC OR LATINO,1600 BRASSIE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127206,10056716,HENR,3
201550967,01/05/2015,1430,M,WHITE,1400 PARK CENTER DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3132406,10097101,EDWARD,4
201550967,01/05/2015,1430,M,HISPANIC OR LATINO,1400 PARK CENTER DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,WEAPONS,,3132406,10097101,EDWARD,4
201550981,01/05/2015,1434,M,HISPANIC OR LATINO,800 E 53RD HALF ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3122862,10088034,IDA,4
201551386,01/05/2015,1838,M,WHITE,6100 BLOCK N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125004,10091029,IDA,4
201551397,01/05/2015,1914,M,HISPANIC OR LATINO,2900 MANOR RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124405,10077491,CHARLIE,9
201551415,01/05/2015,2117,M,HISPANIC OR LATINO,GEORGIAN DR / E ANDERSON LN SVRD WB,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125568,10098650,EDWARD,4
201551492,01/05/2015,1952,M,BLACK,8900 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3097364,10036112,FRANK,2
201551492,01/05/2015,1952,M,BLACK,8900 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3097364,10036112,FRANK,2
201551544,01/05/2015,2042,F,WHITE,13729 N US 183 HWY SVRD NB,NO = 2,,,,,3097077,10139722,ADAM PD,6
201551577,01/05/2015,2125,M,WHITE,6800 ONION CREEK DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113382,10037578,FRANK,2
201551586,01/05/2015,2221,M,HISPANIC OR LATINO,7800 N IH 35 SVRD SB,YES = 1,PRE-EXISTING KNOWLEDGE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3127097,10097584,EDWARD,4
201551611,01/05/2015,2201,F,WHITE,11700 STONEHOLLOW DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123637,10118639,ADAM PD,7
201551648,01/05/2015,2148,M,HISPANIC OR LATINO,TERI RD / S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110090,10047869,FRANK,2
201551648,01/05/2015,2148,F,HISPANIC OR LATINO,TERI RD / S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110090,10047869,FRANK,2
201551659,01/05/2015,2221,M,HISPANIC OR LATINO,2400 BLOCK WICKERSHAM LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120814,10056202,HENR,3
201551665,01/05/2015,2237,M,HISPANIC OR LATINO,1112 VASQUEZ ST,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129777,10057239,HENR,3
201551666,01/05/2015,2158,M,BLACK,FM 969 RD / NIXON LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3144896,10075800,CHARLIE,1
201551668,01/05/2015,2159,M,HISPANIC OR LATINO,300 BLOCK E YAGER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3136968,10117997,EDWARD,7
201551733,01/05/2015,2246,M,HISPANIC OR LATINO,9200 WEST GATE BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3085405,10040557,FRANK,5
201551743,01/05/2015,2250,F,HISPANIC OR LATINO,7300 CAMERON RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130057,10092909,IDA,4
201551769,01/05/2015,2307,M,WHITE,1100 S PLEASANT VALLEY RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122534,10061527,CHARLIE,3
201551771,01/05/2015,2351,M,WHITE,35O BLOCK N MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105134,10072744,BAKER,10
201560015,01/06/2015,11,M,HISPANIC OR LATINO,2100 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,ALCOHOL,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118779,10075722,CHARLIE,1
201560015,01/06/2015,11,M,HISPANIC OR LATINO,2100 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118779,10075722,CHARLIE,1
201560061,01/06/2015,56,M,HISPANIC OR LATINO,800 RUTLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128158,10106372,EDWARD,4
201560080,01/06/2015,115,M,HISPANIC OR LATINO,1500 S LAMAR BLVD,NO = 2,,,,,3107587,10064956,DAVID,5
201560082,01/06/2015,125,M,HISPANIC OR LATINO,800 E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131038,10103850,EDWARD,4
201560083,01/06/2015,128,M,WHITE,9104 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130300,10102718,EDWARD,4
201560083,01/06/2015,128,M,WHITE,9104 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130300,10102718,EDWARD,4
201560095,01/06/2015,148,M,WHITE,3200 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107452,10057904,DAVID,3
201560139,01/06/2015,315,M,BLACK,1000 E 39TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121012,10081204,BAKER,9
201560158,01/06/2015,359,M,HISPANIC OR LATINO,901 REINLI ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123964,10089678,IDA,4
201560187,01/06/2015,433,M,BLACK,7300 BLOCK ED BLUESTEIN BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3139230,10088114,CHARLIE,1
201560499,01/06/2015,1046,M,HISPANIC OR LATINO,12200 S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096691,10018126,FRANK,5
201560628,01/06/2015,1047,F,BLACK,3400 BLOCK WEBBERVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125797,10071755,CHARLIE,1
201560727,01/06/2015,1203,M,HISPANIC OR LATINO,2015 E RIVERSIDE DR,YES = 1,PRE-EXISTING KNOWLEDGE,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3119270,10060529,HENR,3
201560869,01/06/2015,1343,M,BLACK,1000 BLOCK SPRINGDALE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3129411,10070558,CHARLIE,3
201560871,01/06/2015,1540,M,HISPANIC OR LATINO,600K MULBERRY DR,NO = 2,,,,,3100271,10043217,FRANK,2
201560927,01/06/2015,1417,F,WHITE,7100 MANCHACA RD,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3094521,10045832,FRANK,5
201561075,01/06/2015,1558,M,HISPANIC OR LATINO,6200 TURTLE DOVE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3112674,10041140,FRANK,2
20151011625,04/11/2015,2049,M,WHITE,2800 BLOCK S IH 35 SVRD NB,NO = 2,,,,,3114151,10056055,HENR,3
201561075,01/06/2015,1558,M,HISPANIC OR LATINO,6200 TURTLE DOVE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3112674,10041140,FRANK,2
201561083,01/06/2015,1605,M,BLACK,7104 BERKMAN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3130488,10091489,IDA,1
201561466,01/06/2015,2054,M,WHITE,1500 W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096923,10046124,FRANK,2
201561612,01/06/2015,2100,M,WHITE,700 E WONSLEY DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127655,10098506,EDWARD,4
201561707,01/06/2015,2150,M,BLACK,1100 BLOCK MANSELL AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3131399,10073248,CHARLIE,1
201561707,01/06/2015,2150,M,BLACK,1100 BLOCK MANSELL AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3131399,10073248,CHARLIE,1
201561707,01/06/2015,2150,M,BLACK,1100 BLOCK MANSELL AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3131399,10073248,CHARLIE,1
201561713,01/06/2015,2153,F,WHITE,1600 BLOCK NEW YORK AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120622,10072463,CHARLIE,1
201561754,01/06/2015,2300,F,HISPANIC OR LATINO,8400 FALL MEADOW LN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115465,10029704,FRANK,2
201561832,01/06/2015,2333,M,WHITE,710 DEEN AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126898,10103039,EDWARD,4
201561838,01/07/2015,32,M,BLACK,5100 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103457,10050372,DAVID,3
201561838,01/07/2015,32,M,BLACK,5100 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103457,10050372,DAVID,3
201561838,01/07/2015,32,M,WHITE,5100 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103457,10050372,DAVID,3
201561903,01/07/2015,244,M,WHITE,W 22ND ST / ROBBINS PL,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3112109,10077059,BAKER,9
201561917,01/07/2015,27,M,WHITE,E 45TH ST / AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122474,10083880,BAKER,9
201561923,01/07/2015,53,M,WHITE,2300 VANDERBILT CIR,NO = 2,,,,,3133990,10090052,IDA,1
201561943,01/06/2015,2349,F,ASIAN,3600 BLOCK W WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3086452,10050876,DAVID,8
201570018,01/07/2015,432,M,HISPANIC OR LATINO,800 BLOCK KRAMER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130345,10111934,EDWARD,4
201570020,01/07/2015,11,F,WHITE,200 S LAMAR BLVD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109420,10069479,DAVID,5
201570035,01/07/2015,149,F,HISPANIC OR LATINO,5100 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3124394,10086446,IDA,4
201570039,01/07/2015,25,M,WHITE,4500 DEPEW AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121609,10084209,BAKER,9
201570101,01/07/2015,126,F,WHITE,W BEN WHITE BLVD SVRD WB / S 1ST ST,NO = 2,,,,,3106314,10055585,DAVID,3
201570130,01/07/2015,204,M,HISPANIC OR LATINO,4200 BLOCK S CONGRESS AVE,NO = 2,,,,,3107623,10053440,DAVID,3
201570134,01/07/2015,554,M,HISPANIC OR LATINO,1215 SOUTHPORT DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103997,10057300,DAVID,3
20151141852,04/24/2015,2152,M,WHITE,199 ZONE LAKE AUSTIN,NO = 2,,,,,3100352,10080654,BAKER,10
201570146,01/07/2015,229,M,WHITE,2300 LAKE AUSTIN BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105192,10074090,BAKER,10
