REP_DATE,REP_TIME,SEX,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE
6/25/2015,"1,750",M,WHITE,299 ZONE LAKE AUSTIN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,102,969","10,085,260"
6/25/2015,"1,908",M,HISPANIC OR LATINO,6300 BLOCK MC NEIL DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,088","10,133,389"
6/25/2015,"1,916",F,BLACK,1700 SPRINGDALE RD,YES = 1,PRE-EXISTING KNOWLEDGE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,132,649","10,076,780"
6/25/2015,"2,003",M,WHITE,500 RADAM LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,106,200","10,054,523"
6/25/2015,"2,032",M,BLACK,2606 WHELESS LN,YES = 1,,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,133,583","10,086,395"
6/25/2015,"2,032",M,BLACK,2606 WHELESS LN,YES = 1,,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,133,583","10,086,395"
6/25/2015,"2,032",M,BLACK,2606 WHELESS LN,YES = 1,,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,133,583","10,086,395"
6/25/2015,"2,154",M,BLACK,2000 BLOCK ROSEWOOD AVE,NO = 2,,,,"3,122,132","10,071,668"
6/25/2015,"2,252",M,BLACK,1800 AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,699","10,075,844"
6/25/2015,"2,231",F,HISPANIC OR LATINO,6600 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,009","10,042,309"
6/25/2015,"2,302",F,WHITE,100 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,578","10,068,464"
6/25/2015,"2,307",M,WHITE,BURNWOOD DR / KRAMER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,264","10,112,878"
6/25/2015,"2,334",F,WHITE,715 E 8TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,884","10,070,627"
6/26/2015,226,M,WHITE,2900 BLOCK S IH 35 NB,NO = 2,,,,"3,114,312","10,056,609"
6/26/2015,15,M,HISPANIC OR LATINO,6500 BLUFF SPRINGS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,107,179","10,042,146"
6/26/2015,15,M,HISPANIC OR LATINO,6500 BLUFF SPRINGS RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,107,179","10,042,146"
6/25/2015,"2,349",F,WHITE,707 E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,191","10,068,284"
6/25/2015,"2,357",M,WHITE,1461 NEWFIELD LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,107,721","10,076,866"
6/26/2015,48,M,BLACK,1600 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,388","10,042,292"
6/26/2015,30,F,WHITE,DUVAL RD / AMHERST DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,636","10,123,121"
6/26/2015,215,M,MIDDLE EASTERN,5300 INDIO DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,095,596","10,053,912"
6/26/2015,217,M,WHITE,2300 W SLAUGHTER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,088,239","10,036,171"
6/26/2015,"1,219",M,BLACK,820 BLACKSON AVE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,150","10,095,240"
6/26/2015,"1,254",M,BLACK,7800 BLOCK N IH 35 SVRD NB,NO = 2,,,,"3,127,391","10,096,938"
6/26/2015,"1,309",M,WHITE,9500 ANDERSON MILL RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,098,170","10,136,299"
6/26/2015,"1,458",F,WHITE,951 ZONE LAKE AUSTIN,NO = 2,,,,"3,081,826","10,092,066"
6/26/2015,"1,545",M,WHITE,533 ZONE LAKE AUSTIN,NO = 2,,,,"3,096,882","10,099,820"
6/26/2015,"1,632",M,BLACK,700 BLOCK AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,278","10,065,691"
6/26/2015,"1,725",M,WHITE,399 ZONE LAKE AUSTIN,NO = 2,OTHER,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,103,102","10,090,564"
6/26/2015,"1,846",M,WHITE,500 ZONE LAKE AUSTIN,NO = 2,,,,"3,096,120","10,100,435"
6/26/2015,"2,015",M,HISPANIC OR LATINO,N MEADOWS DR / PLAINS TRL,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,127,827","10,110,865"
6/26/2015,"2,015",M,HISPANIC OR LATINO,N MEADOWS DR / PLAINS TRL,NO = 2,,,,"3,127,827","10,110,865"
6/26/2015,"1,916",F,HISPANIC OR LATINO,WILLOW ST / CHALMERS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,372","10,066,815"
6/26/2015,"2,054",M,WHITE,800 E BRAKER LN,NO = 2,,,,"3,135,468","10,110,532"
6/26/2015,"2,038",M,WHITE,E 3RD ST / RED RIVER ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,803","10,069,188"
6/26/2015,"2,133",M,HISPANIC OR LATINO,4000 N IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,633","10,081,449"
6/26/2015,"2,227",M,WHITE,10800 RESEARCH BLVD SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,050","10,118,581"
6/26/2015,"2,145",M,WHITE,11800 METRIC BLVD,YES = 1,SUSPICIOUS PERSON / VEHICLE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,125,101","10,118,343"
6/26/2015,"2,218",M,HISPANIC OR LATINO,6808 S IH 35 SVRD SB,YES = 1,CALL FOR SERVICE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,105,467","10,041,403"
6/27/2015,38,F,HISPANIC OR LATINO,2600 BLOCK S LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,102,976","10,062,394"
6/27/2015,8,M,WHITE,N IH 35 SVRD SB / E 8TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,000","10,070,692"
6/27/2015,228,M,HISPANIC OR LATINO,7515 N FM 620 RD,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,078,964","10,120,838"
6/27/2015,228,M,HISPANIC OR LATINO,7515 N FM 620 RD,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,078,964","10,120,838"
6/27/2015,12,M,HISPANIC OR LATINO,900 W 5TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,110,995","10,071,325"
6/27/2015,21,M,WHITE,HAMILTON LN / RESEARCH BLVD SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,112,140","10,119,526"
6/27/2015,40,M,HISPANIC OR LATINO,5300 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,446","10,046,943"
7/4/2015,"1,438",M,WHITE,290 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,103,060","10,085,613"
6/27/2015,100,M,BLACK,2100 E 9TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,940","10,069,332"
6/27/2015,109,M,HISPANIC OR LATINO,E RUNDBERG LN / MIDDLE FISKVILLE RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,131,307","10,103,665"
6/27/2015,114,M,WHITE,800 BLOCK W 6TH ST,NO = 2,,,,"3,111,739","10,071,612"
6/27/2015,336,M,HISPANIC OR LATINO,2710 LONGHORN BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,583","10,111,845"
6/27/2015,126,M,HISPANIC OR LATINO,4700 E CESAR CHAVEZ ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,031","10,065,156"
6/27/2015,226,M,WHITE,600 CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,114,212","10,070,908"
6/27/2015,301,F,WHITE,6600 S MOPAC EXPY SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,085,207","10,053,239"
6/27/2015,550,M,HISPANIC OR LATINO,1700 WILLOW CREEK DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,640","10,059,606"
6/27/2015,532,M,HISPANIC OR LATINO,2000 S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,650","10,059,529"
6/27/2015,859,M,HISPANIC OR LATINO,1600 E OLTORF ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,622","10,058,178"
6/27/2015,905,M,HISPANIC OR LATINO,1600 S IH 35 NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,512","10,061,143"
6/27/2015,"1,018",M,HISPANIC OR LATINO,E ANDERSON LN SVRD EB / N IH 35 SVRD NB,NO = 2,CALL FOR SERVICE,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,351","10,096,812"
6/27/2015,"1,311",M,WHITE,500 BLOCK W 10TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,113,220","10,072,638"
6/27/2015,"1,538",M,HISPANIC OR LATINO,4500 TANNEHILL LN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,136,621","10,076,941"
6/27/2015,"1,522",M,WHITE,199 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,100,352","10,080,654"
6/27/2015,"1,722",M,WHITE,1880 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,055,955","10,097,533"
6/27/2015,"1,819",M,AMERICAN INDIAN/ALASKAN NATIVE,199 ZONE LAKE AUSTIN,YES = 1,WATER SAFETY ACT,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,100,352","10,080,654"
6/27/2015,"2,052",F,WHITE,1600 SCENIC DR,YES = 1,OTHER,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,101,108","10,081,158"
6/27/2015,"2,129",M,WHITE,E PARMER LN / DESSAU RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,143,018","10,114,702"
6/27/2015,"2,227",F,HISPANIC OR LATINO,9400 N LAMAR BLVD,YES = 1,PRE-EXISTING KNOWLEDGE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,127,950","10,105,735"
6/27/2015,"2,330",M,BLACK,12300 BLOCK N MOPAC EXPY SVRD NB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,844","10,124,717"
6/27/2015,"2,246",M,BLACK,2400 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,120,261","10,059,352"
5/27/2015,"2,354",M,WHITE,7000 BLOCK MANCHACA RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,094,560","10,046,233"
6/27/2015,"2,354",M,WHITE,100 BLOCK N IH 35 SVRD SB,NO = 2,,,,"3,116,286","10,068,441"
6/28/2015,122,M,BLACK,HARVEY ST / E 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,391","10,074,012"
6/28/2015,103,M,BLACK,900 E KOENIG LN EB,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,661","10,090,462"
6/28/2015,115,M,HISPANIC OR LATINO,5400 N IH 35 NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,829","10,087,660"
6/28/2015,202,M,HISPANIC OR LATINO,600 BLOCK E STASSNEY LN,NO = 2,,,,"3,106,364","10,046,361"
6/28/2015,422,M,HISPANIC OR LATINO,2500 ELMONT DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,638","10,060,446"
6/28/2015,341,M,HISPANIC OR LATINO,1600 E 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,706","10,069,463"
6/28/2015,537,M,HISPANIC OR LATINO,TANNEHILL LN / E MARTIN LUTHER KING JR BLVD,NO = 2,,,,"3,137,318","10,077,934"
6/28/2015,848,F,BLACK,10804 DOMAIN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,419","10,116,608"
6/28/2015,758,M,HISPANIC OR LATINO,50 N IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,174","10,066,513"
6/28/2015,"1,500",M,WHITE,500 ZONE LAKE AUSTIN,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,096,120","10,100,435"
6/28/2015,"1,651",M,BLACK,N PLEASANT VALLEY RD / WEBBERVILLE RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,124,991","10,070,029"
6/28/2015,"1,934",M,HISPANIC OR LATINO,3201 DUVAL RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,120,716","10,122,330"
6/28/2015,"1,912",M,HISPANIC OR LATINO,50 WALLER ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,116,910","10,066,269"
6/28/2015,"1,920",M,HISPANIC OR LATINO,1400 NASH HERNANDEZ SR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,117,356","10,064,875"
6/28/2015,"2,051",M,HISPANIC OR LATINO,1300 BLOCK W 38TH ST,YES = 1,,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,112,976","10,084,748"
6/28/2015,"1,940",F,HISPANIC OR LATINO,70 BLOCK COMAL ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,118,550","10,066,633"
6/28/2015,"2,044",M,BLACK,1100 BLOCK EASTFIELD AVE,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,132,252","10,073,945"
6/28/2015,"2,050",M,HISPANIC OR LATINO,8400 BLOCK LOYOLA LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,149,620","10,080,531"
6/28/2015,"2,215",M,HISPANIC OR LATINO,8300 OLD BEE CAVES RD,YES = 1,PRE-EXISTING KNOWLEDGE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,069,210","10,063,163"
6/28/2015,"2,118",M,HISPANIC OR LATINO,8805 NORTH PLZ,YES = 1,CALL FOR SERVICE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,130,943","10,101,024"
6/28/2015,"2,208",M,HISPANIC OR LATINO,300 S LAMAR BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,602","10,068,629"
6/29/2015,3,M,WHITE,600 TRINITY ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,403","10,070,458"
7/7/2015,6,F,BLACK,8400 GEORGIAN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,590","10,100,989"
7/7/2015,6,F,BLACK,8400 GEORGIAN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,126,590","10,100,989"
6/28/2015,"2,246",M,HISPANIC OR LATINO,8600 DUNGAN ST,YES = 1,,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,252","10,101,482"
6/28/2015,"2,304",M,HISPANIC OR LATINO,9601 MIDDLE FISKVILLE RD,YES = 1,CALL FOR SERVICE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,131,764","10,104,394"
6/29/2015,24,M,HISPANIC OR LATINO,SPRINGDALE RD / MUNSON ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,130,050","10,071,715"
6/29/2015,12,F,WHITE,E RIVERSIDE DR / WILLOW CREEK DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,119,982","10,059,832"
6/29/2015,8,F,HISPANIC OR LATINO,6600 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,106,009","10,042,309"
6/29/2015,322,M,WHITE,2410 E RIVERSIDE DR,YES = 1,MOTOR VEHICLE DRIVER,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,120,442","10,059,515"
6/29/2015,322,M,HISPANIC OR LATINO,2410 E RIVERSIDE DR,YES = 1,PRE-EXISTING KNOWLEDGE,WEAPONS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,120,442","10,059,515"
6/29/2015,44,M,WHITE,2700 BLOCK N MOPAC EXPY SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,109,078","10,082,384"
6/29/2015,357,F,HISPANIC OR LATINO,2900 E 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,125,209","10,073,844"
6/29/2015,357,M,WHITE,2900 E 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,125,209","10,073,844"
6/29/2015,210,M,HISPANIC OR LATINO,2300 E ANDERSON LN SVRD WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,134,719","10,093,205"
6/29/2015,225,M,WHITE,500 TRINITY ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,115,301","10,070,114"
6/29/2015,335,F,HISPANIC OR LATINO,NORTH CREEK DR / E RUNDBERG LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,129,616","10,104,572"
6/29/2015,811,M,HISPANIC OR LATINO,8200 MANCHACA RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,092,582","10,041,938"
6/29/2015,851,M,BLACK,800 BLOCK NECHES ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,115,990","10,071,183"
6/29/2015,939,F,BLACK,CADDIE ST / BRASSIE ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,127,096","10,056,450"
6/29/2015,"1,053",M,HISPANIC OR LATINO,5600 S MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,087,078","10,055,351"
6/29/2015,"1,104",M,BLACK,1800 BLOCK E RIVERSIDE DR,YES = 1,PRE-EXISTING KNOWLEDGE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,118,644","10,062,128"
6/29/2015,"1,305",M,BLACK,1500 BLOCK BURTON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,119,302","10,059,957"
6/29/2015,"1,305",M,BLACK,1500 BLOCK BURTON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,WEAPONS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,119,302","10,059,957"
6/29/2015,"1,305",M,BLACK,12345 LAMPLIGHT VILLAGE AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,CASH,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,127,899","10,123,653"
6/29/2015,"1,305",M,BLACK,12345 LAMPLIGHT VILLAGE AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,"3,127,899","10,123,653"
6/29/2015,"1,510",M,BLACK,2000 BLOCK E 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,"3,121,472","10,068,882"
